Date,Value
2020/6/24,9.340000153
2020/6/29,9.369999886
2020/6/30,9.460000038
2020/7/1,9.479999542
2020/7/2,9.479999542
2020/7/3,9.470000267
2020/7/6,9.039999962
2020/7/7,8.93999958
2020/7/8,8.920000076
2020/7/9,8.829999924
2020/7/10,8.75
2020/7/13,8.81000042
2020/7/14,8.880000114
2020/7/15,8.859999657
2020/7/16,8.869999886
2020/7/17,8.909999847
2020/7/20,8.93999958
2020/7/21,8.850000381
2020/7/22,8.899999619
2020/7/23,8.859999657
2020/7/24,8.75
2020/7/27,8.609999657
2020/7/28,8.590000153
2020/7/29,8.75
2020/7/30,8.659999847
2020/7/31,8.640000343
2020/8/3,8.529999733
2020/8/4,8.579999924
2020/8/5,8.630000114
2020/8/6,8.710000038
2020/8/7,8.659999847
2020/8/10,8.720000267
2020/8/11,8.680000305
2020/8/12,8.680000305
2020/8/13,8.680000305
2020/8/14,8.659999847
2020/8/17,8.699999809
2020/8/18,8.670000076
2020/8/19,8.649999619
2020/8/20,8.409999847
2020/8/21,8.56000042
2020/8/24,8.529999733
2020/8/25,8.579999924
2020/8/26,8.579999924
2020/8/27,8.569999695
2020/8/28,8.609999657
2020/8/31,8.539999962
2020/9/1,8.600000381
2020/9/2,8.569999695
2020/9/3,8.590000153
2020/9/4,8.579999924
2020/9/7,8.619999886
2020/9/8,8.659999847
2020/9/9,8.600000381
2020/9/10,8.699999809
2020/9/11,8.770000458
2020/9/14,8.770000458
2020/9/15,8.75
2020/9/16,8.739999771
2020/9/17,8.699999809
2020/9/18,8.649999619
2020/9/21,8.609999657
2020/9/22,8.5
2020/9/23,8.460000038
2020/9/24,8.210000038
2020/9/25,8.329999924
2020/9/28,8.409999847
2020/9/29,8.510000229
2020/9/30,8.510000229
2020/10/5,8.449999809
2020/10/6,8.609999657
2020/10/7,8.550000191
2020/10/8,8.600000381
2020/10/12,8.550000191
2020/10/13,8.5
2020/10/14,8.470000267
2020/10/15,8.420000076
2020/10/16,8.420000076
2020/10/19,8.5
2020/10/20,8.489999771
2020/10/21,8.5
2020/10/22,8.43999958
2020/10/23,8.470000267
2020/10/26,8.529999733
2020/10/27,8.520000458
2020/10/28,8.5
2020/10/29,8.43999958
2020/10/30,8.380000114
2020/11/2,8.460000038
2020/11/3,8.529999733
2020/11/4,8.489999771
2020/11/5,8.520000458
2020/11/6,8.579999924
2020/11/9,8.619999886
2020/11/10,8.670000076
2020/11/11,8.789999962
2020/11/12,8.68999958
2020/11/13,8.640000343
2020/11/16,8.680000305
2020/11/17,8.659999847
2020/11/18,8.720000267
2020/11/19,8.68999958
2020/11/20,8.640000343
2020/11/23,8.680000305
2020/11/24,8.68999958
2020/11/25,8.680000305
2020/11/26,8.710000038
2020/11/27,8.739999771
2020/11/30,8.920000076
2020/12/1,8.880000114
2020/12/2,8.930000305
2020/12/3,8.920000076
2020/12/4,9
2020/12/7,9.130000114
2020/12/8,8.949999809
2020/12/9,8.899999619
2020/12/10,8.960000038
2020/12/11,9.069999695
2020/12/14,9.06000042
2020/12/15,8.93999958
2020/12/16,9.100000381
2020/12/17,9.149999619
2020/12/18,9.039999962
2020/12/21,9.109999657
2020/12/22,9.050000191
2020/12/23,9.18999958
2020/12/24,9.220000267
2020/12/25,9.199999809
2020/12/28,9.170000076
2020/12/29,9.180000305
2020/12/30,9.380000114
2020/12/31,9.300000191
2021/1/4,9.239999771
2021/1/5,9.239999771
2021/1/6,9.279999733
2021/1/7,9.289999962
2021/1/8,9.409999847
2021/1/11,9.710000038
2021/1/12,9.470000267
2021/1/13,9.510000229
2021/1/14,9.460000038
2021/1/15,9.279999733
2021/1/18,9.25
2021/1/19,9.31000042
2021/1/20,9.06000042
2021/1/21,9.06000042
2021/1/22,9.039999962
2021/1/25,9.079999924
2021/1/26,9.039999962
2021/1/27,9.010000229
2021/1/28,8.93999958
2021/1/29,8.920000076
2021/2/1,8.930000305
2021/2/2,8.949999809
2021/2/3,9.050000191
2021/2/4,9.029999733
2021/2/5,9.06000042
2021/2/17,9.18999958
2021/2/18,9.25
2021/2/19,9.199999809
2021/2/22,9.199999809
2021/2/23,9.289999962
2021/2/24,9.31000042
2021/2/25,9.550000191
2021/2/26,9.300000191
2021/3/2,9.279999733
2021/3/3,9.420000076
2021/3/4,9.449999809
2021/3/5,9.43999958
2021/3/8,9.460000038
2021/3/9,9.699999809
2021/3/10,9.800000191
2021/3/11,9.829999924
2021/3/12,9.869999886
2021/3/15,10.10000038
2021/3/16,10.10000038
2021/3/17,10.05000019
2021/3/18,10
2021/3/19,10
2021/3/22,10.14999962
2021/3/23,10.19999981
2021/3/24,10.19999981
2021/3/25,10.5
2021/3/26,10.5
2021/3/29,10.5
2021/3/30,10.39999962
2021/3/31,10.5
2021/4/1,10.5
2021/4/7,10.44999981
2021/4/8,10.39999962
2021/4/9,10.39999962
2021/4/12,11.14999962
2021/4/13,11.05000019
2021/4/14,11.05000019
2021/4/15,11.25
2021/4/16,11.25
2021/4/19,11.80000019
2021/4/20,11.80000019
2021/4/21,11.75
2021/4/22,11.85000038
2021/4/23,12.30000019
2021/4/26,13.5
2021/4/27,13.44999981
2021/4/28,13.14999962
2021/4/29,13.05000019
2021/5/3,13
2021/5/4,12.35000038
2021/5/5,12.60000038
2021/5/6,12.75
2021/5/7,12.85000038
2021/5/10,13.35000038
2021/5/11,13
2021/5/12,12.39999962
2021/5/13,12.10000038
2021/5/14,12.10000038
2021/5/17,11.19999981
2021/5/18,12.10000038
2021/5/19,11.94999981
2021/5/20,11.85000038
2021/5/21,12.05000019
2021/5/24,12.05000019
2021/5/25,12.10000038
2021/5/26,12.19999981
2021/5/27,12.10000038
2021/5/28,12.30000019
2021/5/31,12.44999981
2021/6/1,12.60000038
2021/6/2,12.75
2021/6/3,12.69999981
2021/6/4,12.64999962
2021/6/7,12.5
2021/6/8,12.55000019
2021/6/9,12.44999981
2021/6/10,12.44999981
2021/6/11,12.5
2021/6/15,12.39999962
2021/6/16,12.35000038
2021/6/17,12.44999981
2021/6/18,12.25
2021/6/21,12.14999962
2021/6/22,12.64999962
2021/6/23,12.85000038
2021/6/24,12.80000019
2021/6/25,12.94999981
2021/6/28,13.19999981
2021/6/29,13
2021/6/30,13.14999962
2021/7/1,13.05000019
2021/7/2,13.14999962
2021/7/5,13.25
2021/7/6,13.30000019
2021/7/7,13.5
2021/7/8,13.94999981
2021/7/9,13.69999981
2021/7/12,13.94999981
2021/7/13,13.80000019
2021/7/14,13.94999981
2021/7/15,14.19999981
2021/7/16,14.69999981
2021/7/19,14.44999981
2021/7/20,14.14999962
2021/7/21,14.10000038
2021/7/22,14.19999981
2021/7/23,14.39999962
2021/7/26,14.25
2021/7/27,13.94999981
2021/7/28,13.85000038
2021/7/29,14.10000038
2021/7/30,14.10000038
2021/8/2,14.19999981
2021/8/3,14.19999981
2021/8/4,14.25
2021/8/5,14.25
2021/8/6,14.25
2021/8/9,14.14999962
2021/8/10,13.85000038
2021/8/11,13.89999962
2021/8/12,13.85000038
2021/8/13,14.30000019
2021/8/16,13.69999981
2021/8/17,13.69999981
2021/8/18,13.60000038
