Date,Value
2021/3/18,21.89999962
2021/3/19,21.64999962
2021/3/22,21.75
2021/3/23,21.89999962
2021/3/24,22.14999962
2021/3/25,22.29999924
2021/3/26,22.25
2021/3/29,22.35000038
2021/3/30,22.64999962
2021/3/31,22.5
2021/4/1,22.39999962
2021/4/7,22.60000038
2021/4/8,22.70000076
2021/4/9,23
2021/4/12,23.35000038
2021/4/13,23.14999962
2021/4/14,23.29999924
2021/4/15,24
2021/4/16,24.75
2021/4/19,26.10000038
2021/4/20,26
2021/4/21,25.70000076
2021/4/22,25.95000076
2021/4/23,25.89999962
2021/4/26,26.5
2021/4/27,26.35000038
2021/4/28,26.10000038
2021/4/29,26
2021/5/3,25.5
2021/5/4,25.04999924
2021/5/5,25.29999924
2021/5/6,25.70000076
2021/5/7,25.89999962
2021/5/10,26.70000076
2021/5/11,26
2021/5/12,24.5
2021/5/13,23.89999962
2021/5/14,24.29999924
2021/5/17,23.14999962
2021/5/18,24.45000076
2021/5/19,24.35000038
2021/5/20,24.45000076
2021/5/21,24.64999962
2021/5/24,25
2021/5/25,25.04999924
2021/5/26,25.14999962
2021/5/27,25.20000076
2021/5/28,25.60000038
2021/5/31,25.60000038
2021/6/1,25.70000076
2021/6/2,25.95000076
2021/6/3,26
2021/6/4,25.79999924
2021/6/7,25.5
2021/6/8,25.85000038
2021/6/9,25.5
2021/6/10,25.5
2021/6/11,25.5
2021/6/15,25.39999962
2021/6/16,25.39999962
2021/6/17,25.45000076
2021/6/18,25.20000076
2021/6/21,25.04999924
2021/6/22,25.35000038
2021/6/23,25.45000076
2021/6/24,26.04999924
2021/6/25,26.45000076
2021/6/28,26.39999962
2021/6/29,26.39999962
2021/6/30,26.85000038
2021/7/1,26.64999962
2021/7/2,26.5
2021/7/5,27.10000038
2021/7/6,27.5
2021/7/7,27
2021/7/8,27.14999962
2021/7/9,25.54999924
2021/7/12,25.5
2021/7/13,25.39999962
2021/7/14,25.35000038
2021/7/15,25.45000076
2021/7/16,25.89999962
2021/7/19,25.79999924
2021/7/20,25.54999924
2021/7/21,25.39999962
2021/7/22,25.54999924
2021/7/23,25.70000076
2021/7/26,25.29999924
2021/7/27,25.20000076
2021/7/28,25.04999924
2021/7/29,25.35000038
2021/7/30,25.39999962
2021/8/2,25.64999962
2021/8/3,25.79999924
2021/8/4,25.85000038
2021/8/5,25.95000076
2021/8/6,25.70000076
2021/8/9,25.79999924
2021/8/10,25.60000038
2021/8/11,24.25
2021/8/12,24.39999962
2021/8/13,23.70000076
2021/8/16,24.04999924
2021/8/17,24.04999924
2021/8/18,23.89999962
2021/8/19,23.35000038
2021/8/20,23.64999962
2021/8/23,24.14999962
2021/8/24,24.45000076
2021/8/25,24.5
2021/8/26,24.29999924
2021/8/27,24.60000038
2021/8/30,25
2021/8/31,25
2021/9/1,24.89999962
2021/9/2,24.5
2021/9/3,24.70000076
2021/9/6,24.5
2021/9/7,24.29999924
2021/9/8,24.64999962
2021/9/9,24.60000038
2021/9/10,24.75
2021/9/13,24.95000076
2021/9/14,25.10000038
2021/9/15,25.10000038
2021/9/16,25.04999924
2021/9/17,24.75
2021/9/22,24.29999924
2021/9/23,24.79999924
2021/9/24,24.64999962
2021/9/27,24.79999924
2021/9/28,24.60000038
2021/9/29,24.39999962
2021/9/30,24.70000076
2021/10/1,24.20000076
2021/10/4,24.20000076
2021/10/5,24.04999924
2021/10/6,24.45000076
2021/10/7,24.54999924
2021/10/8,24.45000076
2021/10/12,24.5
2021/10/13,24.39999962
2021/10/14,24.20000076
2021/10/15,24.70000076
2021/10/18,24.95000076
2021/10/19,24.75
2021/10/20,24.79999924
2021/10/21,25
2021/10/22,24.70000076
2021/10/25,24.60000038
2021/10/26,24.95000076
2021/10/27,24.89999962
2021/10/28,24.85000038
2021/10/29,24.70000076
2021/11/1,24.54999924
2021/11/2,24.35000038
2021/11/3,24.5
2021/11/4,24.5
2021/11/5,24.64999962
2021/11/8,24.70000076
2021/11/9,24.20000076
2021/11/10,24.45000076
2021/11/11,24.35000038
2021/11/12,24.5
2021/11/15,24.75
2021/11/16,24.85000038
2021/11/17,25.14999962
2021/11/18,25.10000038
2021/11/19,25.04999924
2021/11/22,25
2021/11/23,24.75
2021/11/24,24.89999962
2021/11/25,24.89999962
2021/11/26,24.45000076
2021/11/29,24.29999924
2021/11/30,23.70000076
2021/12/1,24.35000038
2021/12/2,24.54999924
2021/12/3,24.75
2021/12/6,24.89999962
2021/12/7,24.95000076
2021/12/8,25.04999924
2021/12/9,25
2021/12/10,24.95000076
2021/12/13,25
2021/12/14,24.70000076
2021/12/15,24.70000076
2021/12/16,24.85000038
2021/12/17,25.04999924
2021/12/20,24.64999962
2021/12/21,24.75
2021/12/22,24.79999924
2021/12/23,24.95000076
2021/12/24,25
2021/12/27,25
2021/12/28,25.04999924
2021/12/29,25.29999924
2021/12/30,25.29999924
2022/1/3,25.20000076
2022/1/4,25.39999962
2022/1/5,25.25
2022/1/6,25.39999962
2022/1/7,25.75
2022/1/10,25.5
2022/1/11,25.85000038
2022/1/12,25.89999962
2022/1/13,26.29999924
2022/1/14,25.89999962
2022/1/17,25.85000038
2022/1/18,25.79999924
2022/1/19,25.70000076
2022/1/20,25.85000038
2022/1/21,25.35000038
2022/1/24,25.20000076
